R,b,Fij
8.21608040201005,37.98994974874372,0.30278297034684715
8.21608040201005,38.21608040201005,0.30057153897111744
8.21608040201005,38.44221105527638,0.29829619276133423
8.21608040201005,38.66834170854271,0.2959562345394322
8.21608040201005,38.89447236180904,0.29355105757904726
8.21608040201005,39.120603015075375,0.29108015455519637
8.21608040201005,39.34673366834171,0.28854312665012277
8.21608040201005,39.572864321608044,0.28593969275171494
8.21608040201005,39.798994974874375,0.2832696986710451
8.21608040201005,40.02512562814071,0.28053312629761123
8.21608040201005,40.25125628140704,0.27773010260220643
8.21608040201005,40.47738693467337,0.2748609083900012
8.21608040201005,40.7035175879397,0.27192598669861945
8.21608040201005,40.92964824120603,0.2689259507301453
8.21608040201005,41.15577889447236,0.26586159120083486
8.21608040201005,41.381909547738694,0.2627338829885926
8.21608040201005,41.608040201005025,0.25954399095620895
8.21608040201005,41.834170854271356,0.25629327482852343
8.21608040201005,42.06030150753769,0.2529832930040588
8.21608040201005,42.28643216080402,0.2496158051853807
8.21608040201005,42.51256281407035,0.24619277372077084
8.21608040201005,42.73869346733669,0.2427163635579026
8.21608040201005,42.96482412060302,0.239188940724187
8.21608040201005,43.19095477386935,0.23561306926226575
8.21608040201005,43.41708542713568,0.23199150656678733
8.21608040201005,43.64321608040201,0.22832719708882807
8.21608040201005,43.869346733668344,0.2246232643953605
8.21608040201005,44.095477386934675,0.22088300159528496
8.21608040201005,44.321608040201006,0.21710986016716693
8.21608040201005,44.54773869346734,0.21330743725002257
8.21608040201005,44.77386934673367,0.20947946148294633
8.21608040201005,45.0,0.20562977750459577
8.417085427135678,0.0,0.19462368323205503
8.417085427135678,0.22613065326633167,0.1986676328254144
8.417085427135678,0.45226130653266333,0.2027056441984102
8.417085427135678,0.678391959798995,0.20673330765741474
8.417085427135678,0.9045226130653267,0.21074626189982767
8.417085427135678,1.1306532663316584,0.21474021521454484
8.417085427135678,1.35678391959799,0.2187109659052041
8.417085427135678,1.5829145728643217,0.22265442172059882
8.417085427135678,1.8090452261306533,0.22656661809490253
8.417085427135678,2.035175879396985,0.2304437350237755
8.417085427135678,2.261306532663317,0.23428211242712857
8.417085427135678,2.4874371859296485,0.23807826387640402
8.417085427135678,2.71356783919598,0.24182888859387905
8.417085427135678,2.9396984924623117,0.24553088165938652
8.417085427135678,3.1658291457286434,0.24918134238904976
8.417085427135678,3.391959798994975,0.25277758087952173
8.417085427135678,3.6180904522613067,0.25631712273606144
8.417085427135678,3.8442211055276383,0.2597977120292875
8.417085427135678,4.07035175879397,0.2632173125456086
8.417085427135678,4.296482412060302,0.26657410741728255
8.417085427135678,4.522613065326634,0.2698664972333322
8.417085427135678,4.748743718592965,0.27309309674681903
8.417085427135678,4.974874371859297,0.27625273030308206
8.417085427135678,5.201005025125628,0.279344426121883
8.417085427135678,5.42713567839196,0.28236740956988604
8.417085427135678,5.653266331658291,0.28532109556210605
8.417085427135678,5.8793969849246235,0.28820508022928043
8.417085427135678,6.105527638190955,0.29101913198625134
8.417085427135678,6.331658291457287,0.2937631821305037
8.417085427135678,6.557788944723618,0.29643731509424764
8.417085427135678,6.78391959798995,0.29904175846547587
8.417085427135678,7.010050251256281,0.3015768728847936
8.417085427135678,7.236180904522613,0.30404314191573606
8.417085427135678,7.462311557788945,0.3064411619762551
8.417085427135678,7.688442211055277,0.3087716324094961
8.417085427135678,7.914572864321609,0.311035345762089
8.417085427135678,8.14070351758794,0.3132331783283046
8.417085427135678,8.366834170854272,0.31536608100932884
8.417085427135678,8.592964824120603,0.3174350705284952
8.417085427135678,8.819095477386934,0.31944122103375217
8.417085427135678,9.045226130653267,0.3213856561128458
8.417085427135678,9.271356783919598,0.32326954123802076
8.417085427135678,9.49748743718593,0.32509407665163037
8.417085427135678,9.72361809045226,0.3268604906982391
8.417085427135678,9.949748743718594,0.32857003360367215
8.417085427135678,10.175879396984925,0.3302239716973119
8.417085427135678,10.402010050251256,0.3318235820702403
8.417085427135678,10.628140703517587,0.33337014765840695
8.417085427135678,10.85427135678392,0.3348649527380116
8.417085427135678,11.080402010050252,0.33630927881767586
8.417085427135678,11.306532663316583,0.33770440091065546
8.417085427135678,11.532663316582916,0.33905158416896825
8.417085427135678,11.758793969849247,0.3403520808607621
8.417085427135678,11.984924623115578,0.3416071276712596
8.417085427135678,12.21105527638191,0.3428179433078284
8.417085427135678,12.437185929648242,0.34398572638926034
8.417085427135678,12.663316582914574,0.3451116536000589
8.417085427135678,12.889447236180905,0.34619687809036637
8.417085427135678,13.115577889447236,0.3472425281030855
8.417085427135678,13.341708542713569,0.34824970580971165
8.417085427135678,13.5678391959799,0.3492194863383079
8.417085427135678,13.793969849246231,0.3501529169761374
8.417085427135678,14.020100502512562,0.35105101653170695
8.417085427135678,14.246231155778895,0.3519147748412592
8.417085427135678,14.472361809045227,0.3527451524050189
8.417085427135678,14.698492462311558,0.35354308014063557
8.417085427135678,14.92462311557789,0.3543094592408538
8.417085427135678,15.150753768844222,0.35504516112398765
8.417085427135678,15.376884422110553,0.3557510274662758
8.417085427135678,15.603015075376884,0.3564278703063047
8.417085427135678,15.829145728643217,0.35707647221188643
8.417085427135678,16.055276381909547,0.35769758650109806
8.417085427135678,16.28140703517588,0.35829193750939087
8.417085427135678,16.507537688442213,0.35886022089569547
8.417085427135678,16.733668341708544,0.3594031039808436
8.417085427135678,16.959798994974875,0.3599212261120036
8.417085427135678,17.185929648241206,0.36041519904822406
8.417085427135678,17.412060301507537,0.3608856073612064
8.417085427135678,17.63819095477387,0.36133300884754793
8.417085427135678,17.8643216080402,0.36175793494783054
8.417085427135678,18.090452261306535,0.3621608911690241
8.417085427135678,18.316582914572866,0.36254235750683855
8.417085427135678,18.542713567839197,0.36290278886497795
8.417085427135678,18.768844221105528,0.3632426154684369
8.417085427135678,18.99497487437186,0.36356224326886877
8.417085427135678,19.22110552763819,0.36386205433914126
8.417085427135678,19.44723618090452,0.36414240725603797
8.417085427135678,19.673366834170857,0.3644036374684438
8.417085427135678,19.899497487437188,0.3646460576502679
8.417085427135678,20.12562814070352,0.3648699580363778
8.417085427135678,20.35175879396985,0.3650756067403389
8.417085427135678,20.57788944723618,0.3652632500531162
8.417085427135678,20.804020100502512,0.36543311272164225
8.417085427135678,21.030150753768844,0.36558539820664243
8.417085427135678,21.256281407035175,0.36572028891882036
8.417085427135678,21.48241206030151,0.3658379464328384
8.417085427135678,21.70854271356784,0.3659385116788497
8.417085427135678,21.934673366834172,0.36602210511078165
8.417085427135678,22.160804020100503,0.3660888268512417
8.417085427135678,22.386934673366834,0.3661387568125496
8.417085427135678,22.613065326633166,0.3661719547940144
8.417085427135678,22.839195979899497,0.36618846055480675
8.417085427135678,23.06532663316583,0.3661882938625349
8.417085427135678,23.291457286432163,0.3661714545176302
8.417085427135678,23.517587939698494,0.36613792235288195
8.417085427135678,23.743718592964825,0.3660876572088992
8.417085427135678,23.969849246231156,0.36602059888494654
8.417085427135678,24.195979899497488,0.3659366670654428
8.417085427135678,24.42211055276382,0.3658357612224808
8.417085427135678,24.64824120603015,0.3657177604941105
8.417085427135678,24.874371859296485,0.3655825235390135
8.417085427135678,25.100502512562816,0.3654298883677266
8.417085427135678,25.326633165829147,0.36525967215075145
8.417085427135678,25.55276381909548,0.36507167100402615
8.417085427135678,25.77889447236181,0.36486565975232244
8.417085427135678,26.00502512562814,0.3646413916710073
8.417085427135678,26.231155778894472,0.3643985982070858
8.417085427135678,26.457286432160807,0.3641369886801278
8.417085427135678,26.683417085427138,0.36385624996404925
8.417085427135678,26.90954773869347,0.3635560461508683
8.417085427135678,27.1356783919598,0.36323601819762974
8.417085427135678,27.36180904522613,0.3628957835576142
8.417085427135678,27.587939698492463,0.3625349357976472
8.417085427135678,27.814070351758794,0.362153044203139
8.417085427135678,28.040201005025125,0.3617496533726176
8.417085427135678,28.26633165829146,0.3613242828042992
8.417085427135678,28.49246231155779,0.3608764264766576
8.417085427135678,28.718592964824122,0.36040555242617667
8.417085427135678,28.944723618090453,0.3599111023247714
8.417085427135678,29.170854271356784,0.3593924910610159
8.417085427135678,29.396984924623116,0.35884910632805306
8.417085427135678,29.623115577889447,0.3582803082228975
8.417085427135678,29.84924623115578,0.3576854288614424
8.417085427135678,30.075376884422113,0.3570637720144925
8.417085427135678,30.301507537688444,0.3564146127697745
8.417085427135678,30.527638190954775,0.3557371972267349
8.417085427135678,30.753768844221106,0.3550307422301118
8.417085427135678,30.979899497487438,0.3542944351500509
8.417085427135678,31.20603015075377,0.3535274337162165
8.417085427135678,31.4321608040201,0.3527288659149063
8.417085427135678,31.658291457286435,0.35189782995809404
8.417085427135678,31.884422110552766,0.35103339433475783
8.417085427135678,32.11055276381909,0.3501345979551357
8.417085427135678,32.336683417085425,0.34920045039962194
8.417085427135678,32.56281407035176,0.34822993228481713
8.417085427135678,32.788944723618094,0.3472219957598473
8.417085427135678,33.015075376884425,0.34617556514745906
8.417085427135678,33.24120603015076,0.34508953774455803
8.417085427135678,33.46733668341709,0.34396278479805015
8.417085427135678,33.69346733668342,0.3427941526729062
8.417085427135678,33.91959798994975,0.34158246422948385
8.417085427135678,34.14572864321608,0.34032652042825023
8.417085427135678,34.37185929648241,0.33902510218071596
8.417085427135678,34.597989949748744,0.33767697246552264
8.417085427135678,34.824120603015075,0.3362808787293749
8.417085427135678,35.050251256281406,0.3348355555922526
8.417085427135678,35.27638190954774,0.33333972787688465
8.417085427135678,35.50251256281407,0.33179211398148933
8.417085427135678,35.7286432160804,0.3301914296151341
8.417085427135678,35.95477386934674,0.32853639191328604
8.417085427135678,36.18090452261307,0.3268257239504954
8.417085427135678,36.4070351758794,0.32505815966570323
8.417085427135678,36.63316582914573,0.32323244921256
8.417085427135678,36.85929648241206,0.3213473647461181
8.417085427135678,37.085427135678394,0.31940170665259154
8.417085427135678,37.311557788944725,0.31739431022621734
8.417085427135678,37.537688442211056,0.31532405279260156
8.417085427135678,37.76381909547739,0.3131898612725406
8.417085427135678,37.98994974874372,0.3109907201755986
8.417085427135678,38.21608040201005,0.3087256800053144
8.417085427135678,38.44221105527638,0.3063938660517184
8.417085427135678,38.66834170854271,0.30399448753860897
8.417085427135678,38.89447236180904,0.30152684708526445
8.417085427135678,39.120603015075375,0.29899035043292727
8.417085427135678,39.34673366834171,0.2963845163775177
8.417085427135678,39.572864321608044,0.2937089868401329
8.417085427135678,39.798994974874375,0.2909635369971593
8.417085427135678,40.02512562814071,0.2881480853818729
8.417085427135678,40.25125628140704,0.28526270385983105
8.417085427135678,40.47738693467337,0.2823076273711494
8.417085427135678,40.7035175879397,0.27928326332359904
8.417085427135678,40.92964824120603,0.2761902005137633
8.417085427135678,41.15577889447236,0.2730292174460841
8.417085427135678,41.381909547738694,0.2698012899154776
8.417085427135678,41.608040201005025,0.26650759771601185
8.417085427135678,41.834170854271356,0.26314953033722194
8.417085427135678,42.06030150753769,0.2597286915113293
8.417085427135678,42.28643216080402,0.25624690247939264
8.417085427135678,42.51256281407035,0.2527062038509588
8.417085427135678,42.73869346733669,0.24910885594253973
8.417085427135678,42.96482412060302,0.24545733749377766
8.417085427135678,43.19095477386935,0.24175434267599732
8.417085427135678,43.41708542713568,0.23800277632799813
8.417085427135678,43.64321608040201,0.23420574737542
8.417085427135678,43.869346733668344,0.23036656041500966
8.417085427135678,44.095477386934675,0.22648870547179423
8.417085427135678,44.321608040201006,0.2225758459645492
8.417085427135678,44.54773869346734,0.21863180494467102
8.417085427135678,44.77386934673367,0.21466054970184967
8.417085427135678,45.0,0.21066617485926495
8.618090452261306,0.0,0.1990482170420432
8.618090452261306,0.22613065326633167,0.20324388861029705
8.618090452261306,0.45226130653266333,0.20743326159711306
8.618090452261306,0.678391959798995,0.21161162822084983
8.618090452261306,0.9045226130653267,0.21577433397419762
8.618090452261306,1.1306532663316584,0.2199168009255387
8.618090452261306,1.35678391959799,0.22403455013992607
8.618090452261306,1.5829145728643217,0.22812322297565832
8.618090452261306,1.8090452261306533,0.23217860103469964
8.618090452261306,2.035175879396985,0.2361966245717328
8.618090452261306,2.261306532663317,0.24017340919551677
8.618090452261306,2.4874371859296485,0.24410526072869979
8.618090452261306,2.71356783919598,0.247988688124497
8.618090452261306,2.9396984924623117,0.2518204143723295
8.618090452261306,3.1658291457286434,0.25559738535816406
8.618090452261306,3.391959798994975,0.25931677667679304
8.618090452261306,3.6180904522613067,0.2629759984233134
8.618090452261306,3.8442211055276383,0.2665726980195888
8.618090452261306,4.07035175879397,0.2701047611552824
8.618090452261306,4.296482412060302,0.2735703109455586
8.618090452261306,4.522613065326634,0.2769677054242715
8.618090452261306,4.748743718592965,0.28029553350730974
8.618090452261306,4.974874371859297,0.2835526095705355
8.618090452261306,5.201005025125628,0.2867379667941586
8.618090452261306,5.42713567839196,0.28985084943000516
8.618090452261306,5.653266331658291,0.29289070414793894
8.618090452261306,5.8793969849246235,0.29585717061683864
8.618090452261306,6.105527638190955,0.29875007147064997
8.618090452261306,6.331658291457287,0.30156940180407255
8.618090452261306,6.557788944723618,0.30431531833398556
8.618090452261306,6.78391959798995,0.30698812835374917
8.618090452261306,7.010050251256281,0.30958827859740906
8.618090452261306,7.236180904522613,0.3121163441191446
8.618090452261306,7.462311557788945,0.31457301728288356
8.618090452261306,7.688442211055277,0.3169590969450318
8.618090452261306,7.914572864321609,0.31927547790242927
8.618090452261306,8.14070351758794,0.3215231406663064
8.618090452261306,8.366834170854272,0.32370314161295055
8.618090452261306,8.592964824120603,0.32581660355196945
8.618090452261306,8.819095477386934,0.32786470674352236
8.618090452261306,9.045226130653267,0.3298486803878694
8.618090452261306,9.271356783919598,0.3317697946027459
8.618090452261306,9.49748743718593,0.3336293528976173
8.618090452261306,9.72361809045226,0.3354286851472382
8.618090452261306,9.949748743718594,0.337169141062147
8.618090452261306,10.175879396984925,0.3388520841493027
8.618090452261306,10.402010050251256,0.34047888615177396
8.618090452261306,10.628140703517587,0.34205092195358094
8.618090452261306,10.85427135678392,0.34356956493338037
8.618090452261306,11.080402010050252,0.34503618274817777
8.618090452261306,11.306532663316583,0.3464521335269433
8.618090452261306,11.532663316582916,0.34781876245349935
8.618090452261306,11.758793969849247,0.3491373987160514
8.618090452261306,11.984924623115578,0.35040935280185753
8.618090452261306,12.21105527638191,0.3516359141143447
8.618090452261306,12.437185929648242,0.3528183488905949
8.618090452261306,12.663316582914574,0.3539578983975753
8.618090452261306,12.889447236180905,0.3550557773857945
8.618090452261306,13.115577889447236,0.35611317277979576
8.618090452261306,13.341708542713569,0.35713124258590123
8.618090452261306,13.5678391959799,0.3581111149980865
8.618090452261306,13.793969849246231,0.3590538876841472
8.618090452261306,14.020100502512562,0.3599606272349113
8.618090452261306,14.246231155778895,0.3608323687606156
8.618090452261306,14.472361809045227,0.36167011561933404
8.618090452261306,14.698492462311558,0.3624748392630443
8.618090452261306,14.92462311557789,0.36324747918832023
8.618090452261306,15.150753768844222,0.3639889429795814
8.618090452261306,15.376884422110553,0.3647001064331141
8.618090452261306,15.603015075376884,0.3653818137516549
8.618090452261306,15.829145728643217,0.36603487779979216
8.618090452261306,16.055276381909547,0.36666008041121667
8.618090452261306,16.28140703517588,0.3672581727397236
8.618090452261306,16.507537688442213,0.367829875646524
8.618090452261306,16.733668341708544,0.3683758801170743
8.618090452261306,16.959798994974875,0.3688968477010621
8.618090452261306,17.185929648241206,0.36939341097028977
8.618090452261306,17.412060301507537,0.3698661739890182
8.618090452261306,17.63819095477387,0.37031571279232756
8.618090452261306,17.8643216080402,0.3707425758684427
8.618090452261306,18.090452261306535,0.3711472846411067
8.618090452261306,18.316582914572866,0.37153033394887064
8.618090452261306,18.542713567839197,0.3718921925180616
8.618090452261306,18.768844221105528,0.37223330342709526
8.618090452261306,18.99497487437186,0.3725540845594177
8.618090452261306,19.22110552763819,0.37285492904320644
8.618090452261306,19.44723618090452,0.3731362056759112
8.618090452261306,19.673366834170857,0.37339825933179527
8.618090452261306,19.899497487437188,0.37364141135132084
8.618090452261306,20.12562814070352,0.3738659599109892
8.618090452261306,20.35175879396985,0.3740721803722163
8.618090452261306,20.57788944723618,0.37426032560895867
8.618090452261306,20.804020100502512,0.3744306263123434
8.618090452261306,21.030150753768844,0.37458329127242324
8.618090452261306,21.256281407035175,0.37471850763578207
8.618090452261306,21.48241206030151,0.37483644113871867
8.618090452261306,21.70854271356784,0.3749372363157644
8.618090452261306,21.934673366834172,0.3750210166825563
8.618090452261306,22.160804020100503,0.37508788489330697
8.618090452261306,22.386934673366834,0.375137922872362
8.618090452261306,22.613065326633166,0.37517119191949677
8.618090452261306,22.839195979899497,0.37518773278914025
8.618090452261306,23.06532663316583,0.3751875657430602
8.618090452261306,23.291457286432163,0.3751706905766587
8.618090452261306,23.517587939698494,0.3751370866186298
8.618090452261306,23.743718592964825,0.3750867127042749
8.618090452261306,23.969849246231156,0.37501950712212384
8.618090452261306,24.195979899497488,0.37493538753441297
8.618090452261306,24.42211055276382,0.3748342508710711
8.618090452261306,24.64824120603015,0.3747159731976777
8.618090452261306,24.874371859296485,0.3745804095576049
8.618090452261306,25.100502512562816,0.37442739378839557
8.618090452261306,25.326633165829147,0.3742567383130274
8.618090452261306,25.55276381909548,0.3740682339059837
8.618090452261306,25.77889447236181,0.3738616494353418
8.618090452261306,26.00502512562814,0.37363673158050015
8.618090452261306,26.231155778894472,0.3733932045269761
8.618090452261306,26.457286432160807,0.3731307696384769
8.618090452261306,26.683417085427138,0.37284910510759783
8.618090452261306,26.90954773869347,0.3725478655854221
8.618090452261306,27.1356783919598,0.37222668179200374
8.618090452261306,27.36180904522613,0.3718851601082334
8.618090452261306,27.587939698492463,0.3715228821511335
8.618090452261306,27.814070351758794,0.3711394043338347
8.618090452261306,28.040201005025125,0.3707342574123221
8.618090452261306,28.26633165829146,0.3703069460209793
8.618090452261306,28.49246231155779,0.36985694819954645
8.618090452261306,28.718592964824122,0.36938371491357247
8.618090452261306,28.944723618090453,0.3688866695720622
8.618090452261306,29.170854271356784,0.36836520754533314
8.618090452261306,29.396984924623116,0.367818695686578
8.618090452261306,29.623115577889447,0.3672464718618395
8.618090452261306,29.84924623115578,0.3666478444923826
8.618090452261306,30.075376884422113,0.366022092115133
8.618090452261306,30.301507537688444,0.36536846296640313
8.618090452261306,30.527638190954775,0.36468617459517333
8.618090452261306,30.753768844221106,0.36397441351297755
8.618090452261306,30.979899497487438,0.36323233488749174
8.618090452261306,31.20603015075377,0.3624590622883301
8.618090452261306,31.4321608040201,0.3616536874938716
8.618090452261306,31.658291457286435,0.3608152703684756
8.618090452261306,31.884422110552766,0.3599428388212806
8.618090452261306,32.11055276381909,0.3590353888573322
8.618090452261306,32.336683417085425,0.35809188473366954
8.618090452261306,32.56281407035176,0.3571112592334581
8.618090452261306,32.788944723618094,0.3560924140725114
8.618090452261306,33.015075376884425,0.355034220453039
8.618090452261306,33.24120603015076,0.35393551978095406
8.618090452261306,33.46733668341709,0.3527951245638248
8.618090452261306,33.69346733668342,0.3516118195071706
8.618090452261306,33.91959798994975,0.35038436282869084
8.618090452261306,34.14572864321608,0.349111487809381
8.618090452261306,34.37185929648241,0.34779190460277337
8.618090452261306,34.597989949748744,0.3464243023232193
8.618090452261306,34.824120603015075,0.3450073514349144
8.618090452261306,35.050251256281406,0.3435397064641335
8.618090452261306,35.27638190954774,0.34202000905651886
8.618090452261306,35.50251256281407,0.34044689140206896
8.618090452261306,35.7286432160804,0.33881898004924615
8.618090452261306,35.95477386934674,0.3371349001298981
8.618090452261306,36.18090452261307,0.3353932800141848
8.618090452261306,36.4070351758794,0.33359275641499575
8.618090452261306,36.63316582914573,0.3317319799577609
8.618090452261306,36.85929648241206,0.32980962122933716
8.618090452261306,37.085427135678394,0.3278243773176288
8.618090452261306,37.311557788944725,0.3257749788477646
8.618090452261306,37.537688442211056,0.3236601975180704
8.618090452261306,37.76381909547739,0.3214788541323761
8.618090452261306,37.98994974874372,0.3192298271201971
8.618090452261306,38.21608040201005,0.31691206152862433
8.618090452261306,38.44221105527638,0.314524578462867
8.618090452261306,38.66834170854271,0.3120664849435549
8.618090452261306,38.89447236180904,0.30953698413967007
8.618090452261306,39.120603015075375,0.3069353859267119
8.618090452261306,39.34673366834171,0.3042611177085019
8.618090452261306,39.572864321608044,0.30151373543062115
8.618090452261306,39.798994974874375,0.29869293470220387
8.618090452261306,40.02512562814071,0.295798561931077
8.618090452261306,40.25125628140704,0.2928306253664365
8.618090452261306,40.47738693467337,0.28978930593202823
8.618090452261306,40.7035175879397,0.2866749677224092
8.618090452261306,40.92964824120603,0.2834881680260611
8.618090452261306,41.15577889447236,0.280229666730671
8.618090452261306,41.381909547738694,0.2769004349595375
8.618090452261306,41.608040201005025,0.27350166278475274
8.618090452261306,41.834170854271356,0.270034765859236
8.618090452261306,42.06030150753769,0.2665013908127928
8.618090452261306,42.28643216080402,0.26290341925964505
8.618090452261306,42.51256281407035,0.2592429702728683
8.618090452261306,42.73869346733669,0.25552240119251574
8.618090452261306,42.96482412060302,0.2517443066476165
8.618090452261306,43.19095477386935,0.24791151569124315
8.618090452261306,43.41708542713568,0.2440270869688523
8.618090452261306,43.64321608040201,0.24009430186541747
8.618090452261306,43.869346733668344,0.23611665560402056
8.618090452261306,44.095477386934675,0.23209784629945657
8.618090452261306,44.321608040201006,0.22804176200200751
8.618090452261306,44.54773869346734,0.22395246579966627
8.618090452261306,44.77386934673367,0.2198341790811715
8.618090452261306,45.0,0.21569126309441813
8.819095477386934,0.0,0.2034445361712523
8.819095477386934,0.22613065326633167,0.2077961897937887
8.819095477386934,0.45226130653266333,0.21214115878277867
8.819095477386934,0.678391959798995,0.2164744158785009
8.819095477386934,0.9045226130653267,0.22079099251415732
8.819095477386934,1.1306532663316584,0.2250860044452018
8.819095477386934,1.35678391959799,0.22935467637982676
8.819095477386934,1.5829145728643217,0.23359236533436167
8.819095477386934,1.8090452261306533,0.23779458246420312
8.819095477386934,2.035175879396985,0.24195701315127183
8.819095477386934,2.261306532663317,0.24607553516277653
8.819095477386934,2.4874371859296485,0.25014623473365344
8.819095477386934,2.71356783919598,0.2541654204623362
8.819095477386934,2.9396984924623117,0.25812963494930036
8.819095477386934,3.1658291457286434,0.2620356641444359
8.819095477386934,3.391959798994975,0.2658805444078998
8.819095477386934,3.6180904522613067,0.26966156732106766
8.819095477386934,3.8442211055276383,0.2733762823177849
8.819095477386934,4.07035175879397,0.277022497232128
8.819095477386934,4.296482412060302,0.2805982768837886
8.819095477386934,4.522613065326634,0.2841019398415311
8.819095477386934,4.748743718592965,0.2875320535206006
8.819095477386934,4.974874371859297,0.2908874277813105
8.819095477386934,5.201005025125628,0.29416710720343686
8.819095477386934,5.42713567839196,0.29737036221373747
8.819095477386934,5.653266331658291,0.3004966792450026
8.819095477386934,5.8793969849246235,0.30354575010050405
8.819095477386934,6.105527638190955,0.30651746069314045
8.819095477386934,6.331658291457287,0.3094118793195158
8.819095477386934,6.557788944723618,0.31222924461975443
8.819095477386934,6.78391959798995,0.31496995336281597
8.819095477386934,7.010050251256281,0.3176345481841364
8.819095477386934,7.236180904522613,0.3202237053902506
8.819095477386934,7.462311557788945,0.32273822293176524
8.819095477386934,7.688442211055277,0.3251790086327866
8.819095477386934,7.914572864321609,0.3275470687524065
8.819095477386934,8.14070351758794,0.3298434969412517
8.819095477386934,8.366834170854272,0.332069463644702
8.819095477386934,8.592964824120603,0.334226205993272
8.819095477386934,8.819095477386934,0.336315018210476
8.819095477386934,9.045226130653267,0.33833724255995873
8.819095477386934,9.271356783919598,0.3402942608442008
8.819095477386934,9.49748743718593,0.34218748646142527
8.819095477386934,9.72361809045226,0.3440183570193507
8.819095477386934,9.949748743718594,0.3457883275001541
8.819095477386934,10.175879396984925,0.34749886396547425
8.819095477386934,10.402010050251256,0.3491514377870289
8.819095477386934,10.628140703517587,0.3507475203848458
8.819095477386934,10.85427135678392,0.35228857845253625
8.819095477386934,11.080402010050252,0.3537760696478201
8.819095477386934,11.306532663316583,0.3552114387239534
8.819095477386934,11.532663316582916,0.3565961140781959
8.819095477386934,11.758793969849247,0.3579315046913042
8.819095477386934,11.984924623115578,0.3592189974337552
8.819095477386934,12.21105527638191,0.3604599547128027
8.819095477386934,12.437185929648242,0.36165571243599237
8.819095477386934,12.663316582914574,0.36280757826681764
8.819095477386934,12.889447236180905,0.3639168301491044
8.819095477386934,13.115577889447236,0.3649847150778199
8.819095477386934,13.341708542713569,0.3660124480941678
8.819095477386934,13.5678391959799,0.3670012114850677
8.819095477386934,13.793969849246231,0.36795215416729926
8.819095477386934,14.020100502512562,0.368866391237775
8.819095477386934,14.246231155778895,0.3697450036731856
8.819095477386934,14.472361809045227,0.37058903816252986
8.819095477386934,14.698492462311558,0.37139950705776276
8.819095477386934,14.92462311557789,0.37217738842852316
8.819095477386934,15.150753768844222,0.3729236262080433
8.819095477386934,15.376884422110553,0.3736391304184099
8.819095477386934,15.603015075376884,0.3743247774643625
8.819095477386934,15.829145728643217,0.3749814104850226
8.819095477386934,16.055276381909547,0.3756098397551789
8.819095477386934,16.28140703517588,0.3762108431270535
8.819095477386934,16.507537688442213,0.37678516650515925
8.819095477386934,16.733668341708544,0.37733352434761286
8.819095477386934,16.959798994974875,0.37785660018689754
8.819095477386934,17.185929648241206,0.37835504716519586
8.819095477386934,17.412060301507537,0.3788294885786971
8.819095477386934,17.63819095477387,0.3792805184262869
8.819095477386934,17.8643216080402,0.3797087019587555
8.819095477386934,18.090452261306535,0.38011457622468564
8.819095477386934,18.316582914572866,0.3804986506096054
8.819095477386934,18.542713567839197,0.38086140736576507
8.819095477386934,18.768844221105528,0.38120330212956327
8.819095477386934,18.99497487437186,0.38152476442482475
8.819095477386934,19.22110552763819,0.38182619814928676
8.819095477386934,19.44723618090452,0.38210798204309815
8.819095477386934,19.673366834170857,0.38237047013726905
8.819095477386934,19.899497487437188,0.38261399218103276
8.819095477386934,20.12562814070352,0.38283885404687756
8.819095477386934,20.35175879396985,0.38304533811182256
8.819095477386934,20.57788944723618,0.3832337036148432
8.819095477386934,20.804020100502512,0.3834041869886691
8.819095477386934,21.030150753768844,0.3835570021661086
8.819095477386934,21.256281407035175,0.38369234086000537
8.819095477386934,21.48241206030151,0.3838103728160947
8.819095477386934,21.70854271356784,0.3839112460389749
8.819095477386934,21.934673366834172,0.38399508699013646
8.819095477386934,22.160804020100503,0.3840620007584204
8.819095477386934,22.386934673366834,0.3841120712020996
8.819095477386934,22.613065326633166,0.3841453610628694
8.819095477386934,22.839195979899497,0.38416191205128636
8.819095477386934,23.06532663316583,0.3841617449037988
8.819095477386934,23.291457286432163,0.38414485941094484
8.819095477386934,23.517587939698494,0.38411123441727535
8.819095477386934,23.743718592964825,0.38406082779215567
8.819095477386934,23.969849246231156,0.3839935763725697
8.819095477386934,24.195979899497488,0.383909395876793
8.819095477386934,24.42211055276382,0.3838081807900596
8.819095477386934,24.64824120603015,0.38368980422173493
8.819095477386934,24.874371859296485,0.38355411773449355
8.819095477386934,25.100502512562816,0.38340095114551387
8.819095477386934,25.326633165829147,0.38323011230013315
8.819095477386934,25.55276381909548,0.38304138681840244
8.819095477386934,25.77889447236181,0.3828345378144961
8.819095477386934,26.00502512562814,0.38260930559008205
8.819095477386934,26.231155778894472,0.3823654073017602
8.819095477386934,26.457286432160807,0.3821025366033666
8.819095477386934,26.683417085427138,0.38182036326405216
8.819095477386934,26.90954773869347,0.3815185327628829
8.819095477386934,27.1356783919598,0.3811966658610838
8.819095477386934,27.36180904522613,0.38085435815293955
8.819095477386934,27.587939698492463,0.38049117959730866
8.819095477386934,27.814070351758794,0.3801066740303701
8.819095477386934,28.040201005025125,0.3797003586623895
8.819095477386934,28.26633165829146,0.3792717235597727
8.819095477386934,28.49246231155779,0.37882023111519836
8.819095477386934,28.718592964824122,0.3783453155083065
